I,II,III,IV,V,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),Component#1_SMILES,Component#2_SMILES
0,0,1,0,0,choline chloride,"1,2-butanediol",0.2,0.8,305.15,36,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
0,0,1,0,0,tetrabutylammonium bromide,ethanolamine,0.143,0.857,308.15,36.01,10.1039/C6NJ03140D,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N
0,0,1,0,0,tetrabutylammonium bromide,ethanolamine,0.14,0.86,308.15,36.01,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N
0,0,0,0,1,l-menthol,phenol,0.5,0.5,293.15,36.02,10.1016/j.molliq.2023.121258,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)O
0,0,0,0,1,n-dodecylmorpholine n-oxide,phenylacetic acid,0.5,0.5,339.85,36.05,10.1016/j.molliq.2017.05.084,CCCCCCCCCCCC[N+]1(CCOCC1)[O-],C1=CC=C(C=C1)CC(=O)O
0,0,0,0,1,l-menthol,thymol,0.3,0.7,293.15,36.08,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,0,1,"n,n,n',n'-tetramethyl-1,3-propanediamine",phenol,0.16,0.75,348.2,36.1,10.1021/acssuschemeng.1c01674,CN(C)CCCN(C)C,C1=CC=C(C=C1)O
0,0,1,0,0,methyltriphenyl phosphonium bromide,glycerol,0.2,0.8,323.15,36.12,10.1039/C6NJ03140D,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,ethylene glycol,0.25,0.75,323.15,36.12,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
0,0,1,0,0,tetraethylammonium bromide,chloroacetic acid,0.333,0.667,313.15,36.26,10.1016/j.molliq.2021.118393,CC[N+](CC)(CC)CC.[Br-],C(C(=O)O)Cl
0,0,1,0,0,1-butyl-3-methylimidazolium acetate,n-methylacetamide,0.333,0.667,298.15,36.36,10.1039/D0CP01431A,CCCCN1C=C[N+](=C1)C.CC(=O)[O-],CC(=O)NC
0,0,1,0,0,methyltriphenyl phosphonium bromide,acetic acid,0.2,0.8,323.15,36.44,10.1039/C6NJ03140D,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC(=O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,"1,2-propanediol",0.2,0.8,323.15,36.44,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC(CO)O
0,0,1,0,0,choline chloride,m-cresol,0.111,0.889,293.15,36.45,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,0,0,1,betaine,ethanediol,0.167,0.833,303.2,36.5,10.1016/j.jct.2022.106999,C[N+](C)(C)CC(=O)[O-],C(CO)O
0,0,1,0,0,choline chloride,urea,0.4,0.6,353.15,36.5,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,1,choline chloride,imidazole,0.125,0.292,293.2,36.5,10.1021/acssuschemeng.9b02845,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1
0,0,1,0,0,choline chloride,urea,0.4,0.6,348.15,36.5,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,0,1,1,gadolinium nitrate,urea,0.127,0.833,323.15,36.54,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N
0,0,1,0,0,choline chloride,dl-lactic acid,0.5,0.5,358.15,36.6,10.1002/slct.201701223,C[N+](C)(C)CCO.[Cl-],CC(C(=O)O)O
0,0,1,0,0,choline chloride,m-cresol,0.333,0.667,328.15,36.61,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,0,tetrabutylammonium chloride,levulinic acid,0.25,0.75,313.15,36.66,10.1016/j.molliq.2016.07.039,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O
0,0,0,1,1,cerium nitrate,urea,0.125,0.833,323.15,36.67,10.1016/j.molliq.2022.119396,[Ce+3].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,C(=O)(N)N
0,0,0,0,1,matrine,lauric acid,0.5,0.5,333.15,36.7,10.1016/j.molliq.2022.119560,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,CCCCCCCCCCCC(=O)O
0,0,1,0,0,tetrabutylammonium bromide,tetraethylene glycol,0.2,0.8,318.15,36.7,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(COCCOCCOCCO)O
0,0,1,0,0,tetrabutylammonium chloride,glycerol,0.25,0.75,358.15,36.7,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,p-cresol,0.346,0.654,328.15,36.72,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,phenol,0.75,0.25,298.15,36.72,10.1016/j.molliq.2023.121258,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,glycerol,0.333,0.667,343.15,36.74,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,l-menthol,cyclohexane carboxylic acid,0.6,0.4,298.15,36.75,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)C(=O)O
0,0,1,0,0,choline chloride,p-cresol,0.25,0.75,313.15,36.76,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,"n,n-dimethyloctadecan-1-amine oxide",phenylacetic acid,0.5,0.5,340.85,36.84,10.1016/j.molliq.2017.05.084,CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,choline chloride,urea,0.286,0.714,343.15,36.9,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,urea,0.29,0.71,348.15,36.9,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,methyltriphenylphosphonium bromide,glycerine,0.364,0.636,368.15,36.9,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O
0,0,1,0,0,tetraethylammonium p-toluenesulfonate,tetraethylene glycol,0.2,0.8,313.15,36.9,http://pubs.acs.org/journal/acscii,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],C(COCCOCCOCCO)O
0,0,1,0,0,methyltriphenyl phosphonium bromide,"1,2-propanediol",0.2,0.8,313.15,36.91,10.1039/C6NJ03140D,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC(CO)O
0,0,1,0,0,tetrapropylammonium chloride,acetic acid,0.24,0.76,293.15,36.97,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O
0,0,1,0,0,choline chloride,"1,4-butanediol",0.15,0.85,307.15,37,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,tetrabutylammonium chloride,ethylene glycol,0.2,0.8,303.15,37.16,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,m-cresol,0.25,0.75,313.15,37.18,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,0,triethylmethylammonium chloride,levulinic acid,0.333,0.667,323.15,37.18,10.1039/C6NJ03140D,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,1,benzyltrimethylammonium chloride,glycerol,0.322,0.643,313.15,37.22,10.1039/C6NJ03140D,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],C(C(CO)O)O
0,0,0,0,1,trioctylphosphine oxide,lauric acid,0.5,0.5,303.15,37.23,10.1016/j.seppur.2020.116692,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,dodecanoic acid,0.5,0.5,303.15,37.23,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC(=O)O
0,0,1,0,0,triethylmethylammonium chloride,dl-lactic acid,0.333,0.667,298.15,37.24,10.1039/C6NJ03140D,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O
0,0,0,1,1,gadolinium nitrate,urea,0.19,0.75,333.15,37.27,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N
0,0,1,0,1,guanidinecarbonate,dl-malic acid,0.104,0.052,308.2,37.3,10.1021/acs.jced.6b00680,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O,C(C(C(=O)O)O)C(=O)O
0,0,1,0,0,tetramethylammonium chloride,acetic acid,0.2,0.8,318.15,37.32,10.1039/C6NJ03140D,C[N+](C)(C)C.[Cl-],CC(=O)O
0,0,0,0,1,thymol,d-camphor,0.5,0.5,288.15,37.34,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC1(C(=O)C2)C)C
0,0,1,0,0,choline chloride,ethylene glycol,0.25,0.75,293.15,37.35,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,p-cresol,0.111,0.889,293.15,37.41,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,"1,3-propanediol",0.249,0.751,308.15,37.43,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,0,1,1,lanthanum nitrate,urea,0.188,0.75,333.15,37.46,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N
0,0,1,0,0,tetrapropylammonium bromide,ethylene glycol,0.2,0.8,298.15,37.46,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CCC.[Br-],C(CO)O
0,0,1,0,0,choline chloride,"1,2-propanediol",0.2,0.8,308.15,37.47,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],CC(CO)O
0,0,0,0,1,ethylamine hydrochloride,urea,0.333,0.667,343.2,37.5,10.1021/acs.jced.9b00259,CCN.Cl,C(=O)(N)N
0,0,0,0,1,matrine,n-decanoic acid,0.5,0.5,333.15,37.5,10.1016/j.molliq.2022.119560,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,CCCCCCCCCC(=O)O
0,0,0,0,1,dl-menthol,phenylacetic acid,0.5,0.5,303.15,37.58,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,triethylammonium chloride,4-methylphenol,0.25,0.75,298.15,37.6,10.1016/j.arabjc.2021.103512,CCN(CC)CC.Cl,CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,"1,3-propanediol",0.167,0.833,303.15,37.62,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,1,0,0,choline chloride,"1,3-propanediol",0.17,0.83,303.15,37.62,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,0,0,1,l-menthol,3-cyclohexylpropanoic acid,0.3,0.7,293.15,37.67,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CCC(=O)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-fructose,0.5,0.5,343.15,37.83,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O
0,0,1,0,0,allyl triphenyl phosphonium bromide,diethylene glycol,0.2,0.8,323.15,37.87,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,allyltriphenylphosphonium bromide,diethylene glycol,0.2,0.8,323.15,37.87,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,choline chloride,ethylene glycol,0.5,0.5,298.15,37.9,10.1016/j.jobe.2021.103056,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,levulinic acid,0.333,0.667,333.15,37.95,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,0,choline chloride,triethylene glycol,0.167,0.833,308.15,38,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O
0,0,1,0,0,choline chloride,"1,4-butanediol",0.2,0.8,309.15,38,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,4-butanediol",0.25,0.75,311.15,38,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,2-butanediol",0.15,0.85,301.15,38,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],CCC(CO)O
0,0,1,0,0,choline chloride,triethylene glycol,0.17,0.83,308.15,38,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O
0,0,0,0,1,citric acid,d-glucose,0.2,0.2,323,38,10.1016/j.molliq.2020.113761,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(C1C(C(C(C(O1)O)O)O)O)O
0,0,1,0,0,guanidine hydrochloride,ethanolamine,0.333,0.667,323.15,38,10.1039/C6NJ03140D,C(=N)(N)N.Cl,C(CO)N
0,0,0,0,1,l-menthol,cyclohexylacetic acid,0.7,0.3,298.15,38,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,l-glutamic acid,0.909,0.091,353.15,38,10.1016/j.jtice.2015.12.020,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(=O)O)C(C(=O)O)N
0,0,0,0,1,dl-menthol,ibuprofen,0.75,0.25,313.15,38.05,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
0,0,0,0,1,lidocaine,capric acid,0.25,0.75,323.15,38.05,10.1039/C6CC06105B,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,lidocaine,decanoic acid,0.25,0.75,323.15,38.05,http://pubs.acs.org/journal/acscii,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.667,308.2,38.1,10.1021/acs.jced.6b00680,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,"2,3-butanediol",0.25,0.75,318.15,38.16,10.1021/acs.jced.0c00386,C[N+](C)(C)CCO.[Cl-],CC(C(C)O)O
0,0,1,0,1,choline chloride,urea,0.299,0.598,333.15,38.25,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,phenylacetic acid,0.333,0.667,348.15,38.3,10.1002/ceat.201600475,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,choline chloride,"1,4-butanediol",0.143,0.858,313.15,38.31,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,4-butanediol",0.14,0.86,313.15,38.31,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,0,0,1,l-menthol,3-cyclohexylpropanoic acid,0.7,0.3,298.15,38.34,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CCC(=O)O
0,0,1,0,0,benzyltriphenylphosphonium chloride,glycerine,0.167,0.833,368.15,38.7,10.1021/je100104v,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],C(C(CO)O)O
0,0,1,0,0,benzyltriphenylphosphonium chloride,glycerol,0.17,0.83,378.15,38.7,http://pubs.acs.org/journal/acscii,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],C(C(CO)O)O
0,0,1,0,0,tetrapropylammonium chloride,ethanolamine,0.125,0.875,298.15,38.72,10.1039/C6NJ03140D,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N
0,0,0,0,1,l-menthol,carvacrol,0.49,0.51,298.15,38.84,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=C(C=C(C=C1)C(C)C)O
0,0,1,0,0,choline chloride,d-fructose,0.5,0.5,358.15,38.9,10.1002/slct.201701223,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O
0,0,1,0,0,choline chloride,glycolic acid,0.5,0.5,353.15,38.91,10.1021/sc500439w,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O
0,0,1,0,0,choline chloride,m-cresol,0.125,0.875,293.15,38.94,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,0,methyltriphenylphosphonium bromide,"2,2,2-trifluoroacetamide",0.11,0.89,313.15,39,http://pubs.acs.org/journal/acscii,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
0,0,1,0,0,tetrabutylammonium chloride,levulinic acid,0.333,0.667,348.15,39,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(=O)CCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,capric acid,0.5,0.5,298.15,39.03,10.1016/j.seppur.2020.116692,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,decanoic acid,0.5,0.5,298.15,39.03,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCC(=O)O
0,0,1,0,0,tetraethylammonium chloride,levulinic acid,0.25,0.75,313.15,39.07,10.1016/j.molliq.2016.07.039,CC[N+](CC)(CC)CC.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,0,choline chloride,d-xylose,0.5,0.5,353.15,39.08,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,1,0,0,acetylcholine chloride,d-ribose,0.5,0.5,353.15,39.09,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,1,0,0,benzyltrimethylammonium chloride,glycerol,0.333,0.667,323.15,39.11,10.1039/C6NJ03140D,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],C(C(CO)O)O
0,0,0,1,1,lanthanum nitrate,urea,0.125,0.833,323.15,39.11,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N
0,0,1,0,0,choline chloride,m-cresol,0.167,0.833,298.15,39.12,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,1,triethylmethylammonium chloride,glycerol,0.322,0.643,313.15,39.17,10.1039/C6NJ03140D,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,d-xylose,0.5,0.5,348.15,39.19,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],C1C(C(C(C(O1)O)O)O)O
0,0,0,0,1,ethylamine hydrochloride,acetamide,0.333,0.667,323.2,39.2,10.1016/j.jct.2019.105883,CCN.Cl,CC(=O)N
0,0,0,1,0,sodium dodecanoate,decanoic acid,0.2,0.8,308.15,39.29,http://pubs.acs.org/journal/acscii,CCCCCCCCCCCC(=O)[O-].[Na+],CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,thymol,0.6,0.4,298.15,39.33,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,1,0,1,choline chloride,glycerol,0.297,0.595,333.15,39.35,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,lidocaine,capric acid,0.2,0.8,318.15,39.35,10.1039/C6CC06105B,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,lidocaine,decanoic acid,0.2,0.8,328.15,39.35,http://pubs.acs.org/journal/acscii,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,"1,4-butanediol",0.167,0.833,313.15,39.41,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,4-butanediol",0.17,0.83,313.15,39.41,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,methyltriphenylphosphonium bromide,monoethanolamine,0.125,0.875,303.15,39.49,10.1016/j.ijggc.2016.02.006,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)N
0,0,1,0,0,methyltriphenylphosphonium bromide,ethylene glycol,0.2,0.8,318.15,39.5,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
0,0,1,0,0,methyltriphenylphosphonium bromide,"2,2,2 trifluoroacetamide",0.111,0.889,318.15,39.5,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
0,0,1,0,0,choline chloride,"1,4-butanediol",0.248,0.752,318.15,39.53,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,0,0,1,l-menthol,3-cyclohexylpropanoic acid,0.4,0.6,293.15,39.55,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CCC(=O)O
0,0,1,0,1,choline chloride,glycerol,0.333,0.333,298.15,39.58,10.1039/C6NJ03140D,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,betaine,dl-lactic acid,0.167,0.833,328.15,39.6,10.1016/j.jct.2018.12.017,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
0,0,1,0,0,betaine,dl-lactic acid,0.16,0.84,328.15,39.6,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CC(=O)[O-],CC(C(=O)O)O
0,0,1,0,0,choline chloride,p-cresol,0.2,0.8,303.15,39.61,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,phenol,0.8,0.2,298.15,39.68,10.1016/j.molliq.2023.121258,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,phenylpropionic acid,0.7,0.3,293.15,39.69,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCC(=O)O
0,0,0,0,1,l-menthol,cyclohexane carboxylic acid,0.7,0.3,298.15,39.72,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)C(=O)O
0,0,1,0,0,choline chloride,o-cresol,0.333,0.667,328.15,39.76,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=CC=C1O
0,0,1,0,0,acetylcholine chloride,d-glucose,0.5,0.5,348.15,39.78,http://pubs.acs.org/journal/acscii,CC(=O)OCC[N+](C)(C)C.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O
0,0,0,0,1,"n,n,n',n'-tetramethyl-1,3-propanediamine",phenol,0.107,0.833,318.2,39.8,10.1021/acssuschemeng.1c01674,CN(C)CCCN(C)C,C1=CC=C(C=C1)O
0,0,1,0,0,tetraethylammonium p-toluenesulfonate,"1,2-propanediol",0.2,0.8,303.15,39.8,http://pubs.acs.org/journal/acscii,CC[N+](CC)(CC)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-],CC(CO)O
0,0,1,0,0,choline chloride,p-cresol,0.167,0.833,298.15,39.81,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,phenylbutyric acid,0.6,0.4,293.15,39.82,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCCC(=O)O
0,0,0,0,1,"n,n-dimethyldodecylamine n-oxide",phenylacetic acid,0.5,0.5,330.35,39.9,10.1016/j.molliq.2017.05.084,CCCCCCCCCCCC[N+](C)(C)[O-],C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.667,298.15,39.96,10.1039/D0CP01431A,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,carvacrol,0.2,0.8,293.15,39.97,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=C(C=C(C=C1)C(C)C)O
0,0,1,0,0,benzyldimethyl(2-hydroxyethyl)ammonium chloride,levulinic acid,0.333,0.667,343.15,40,http://pubs.acs.org/journal/acscii,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],CC(=O)CCC(=O)O
0,0,1,0,0,choline chloride,"1,4-butanediol",0.05,0.95,305.15,40,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,4-butanediol",0.1,0.9,305.15,40,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,"1,4-butanediol",0.15,0.85,305.15,40,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,1,choline chloride,tetrazole,0.125,0.292,293.2,40,10.1021/acssuschemeng.9b02845,C[N+](C)(C)CCO.[Cl-],C1=NNN=N1
